,Unnamed: 0,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
125,2068,569397314240049152,negative,1.0,Can't Tell,0.7158,United,,Finrz,,0,screws up again...to be expected! NEVER AGAIN!,,2015-02-21 23:24:33 -0800,"iPhone: 55.946030,-3.189382",Hawaii
126,2069,569395649310883840,negative,1.0,Bad Flight,0.6484,United,,Ofbikesandbirds,,0,why don't you allow families with small children to board first anymore? Our next flight will be on another airline...,,2015-02-21 23:17:56 -0800,,
127,2072,569387614265954304,negative,1.0,Cancelled Flight,1.0,United,,RJordan47,,0,flight Cancelled Flightled to Denver service agent offered me a non jet salt lake to Denver or red eye out of Atlanta then hung up on me.,,2015-02-21 22:46:00 -0800,Oklahoma,Central Time (US & Canada)
128,2073,569385898573299712,negative,1.0,Can't Tell,0.3495,United,,ChrisJValdez,,0,"That's called throwing \""loyalty\"" out the window and trying to give less awards.",,2015-02-21 22:39:11 -0800,"Yokohama, Japan",Central Time (US & Canada)
129,2074,569385864712704001,negative,1.0,Lost Luggage,0.6609,United,,annnnge,,0,"your unhelpful team? Sure I did. I'm in Bangkok, my bag in Chicago. Are u going to pay for my accommodation s until my bag arrives??",,2015-02-21 22:39:03 -0800,☁️,
130,2075,569385784685363201,negative,0.6621,Bad Flight,0.3483,United,,ChrisJValdez,,0,"I'd hardly call going from 10,000 miles to 1,000+ miles a ticket cutting edge. About 1/10 the perk?",,2015-02-21 22:38:44 -0800,"Yokohama, Japan",Central Time (US & Canada)
131,2076,569385496675295232,negative,1.0,Customer Service Issue,0.6714,United,,JSJ35,,0,that's not an apology. Say it.,,2015-02-21 22:37:35 -0800,Blue Area of the Moon,Eastern Time (US & Canada)
132,2079,569381891809214464,negative,1.0,Customer Service Issue,0.6762,United,,Mare_McCoy,,0,been on hold for almost two hours trying to talk to someone about a Cancelled Flighted flight tomorrow morning. What do you suggest?,,2015-02-21 22:23:16 -0800,Kansas,Central Time (US & Canada)
133,2080,569380923847909376,negative,1.0,Customer Service Issue,1.0,United,,JSJ35,,0,no apology? Cool.,,2015-02-21 22:19:25 -0800,Blue Area of the Moon,Eastern Time (US & Canada)
134,2081,569380416219709440,negative,1.0,Customer Service Issue,0.3424,United,,JSJ35,,0,"you ask a lot of customers who  you routinely screw over. You know that, right?",,2015-02-21 22:17:24 -0800,Blue Area of the Moon,Eastern Time (US & Canada)
135,2082,569380122194636800,negative,0.6559,Lost Luggage,0.6559,United,,annnnge,,0,I'm a first time solo female traveller and it's pretty scary being in a foreign place not knowing where your belongings are...,,2015-02-21 22:16:14 -0800,☁️,
136,2083,569379756673597444,negative,1.0,Lost Luggage,0.7118,United,,annnnge,,0,"I am. Who knows where my bags are. Do I just wait around and hope they arrive? No one has answers, I have plans and no answers....",,2015-02-21 22:14:47 -0800,☁️,
137,2084,569379726562869248,negative,1.0,Late Flight,0.6526,United,,JSJ35,,0,somehow I knew that you'd wait until I was airborne to respond.,,2015-02-21 22:14:40 -0800,Blue Area of the Moon,Eastern Time (US & Canada)
138,2085,569379367077355520,negative,1.0,Flight Attendant Complaints,0.6421,United,,AppAmy,,0,Missing flight attendant = Delayed Flight. Prime example how 1 person impacts 100's of people. HNL -&gt; IAH (UA252),,2015-02-21 22:13:14 -0800,,
139,2086,569378568628674561,negative,1.0,Customer Service Issue,1.0,United,,mollypriddy,,0,has me stranded in Texas and then hangs up on me when I'm trying to figure out how to get home. Cool.,,2015-02-21 22:10:03 -0800,"Kalispell, MT",Mountain Time (US & Canada)
140,2087,569376145000390656,negative,1.0,Customer Service Issue,1.0,United,,tweets1971,,0,we have tried to change our flight THREE times on the phone and got disconnected each time.,,2015-02-21 22:00:26 -0800,Boston,
141,2088,569374127187820545,negative,1.0,Customer Service Issue,0.7040000000000001,United,,L_Simmons,,0,"poor showing today, no assistance to passengers who mis connected due to maintenance and waiting for baggage",,2015-02-21 21:52:25 -0800,"Vancouver, BC",Eastern Time (US & Canada)
142,2089,569374011131453441,negative,1.0,Can't Tell,0.3838,United,,djMaxM,,0,"has been showing the same tone deaf video for all these years about how \""wifi is coming!\"" Hah.Not before I leave.  ftw",,2015-02-21 21:51:57 -0800,"Brookline, Massachusetts",Quito
143,2091,569370900568502272,negative,1.0,Late Flight,0.6867,United,,throthra,,0,"more people stranded cause you suck. Better yet, you weasel out of Flight Booking Problems rooms for people claiming weather",,2015-02-21 21:39:35 -0800,,
144,2092,569370010751094784,negative,1.0,Late Flight,0.6484,United,,throthra,,0,look at all the delta flights that landed while your pilots claimed they couldn't fly 6232 to JAC.,,2015-02-21 21:36:03 -0800,,
145,2094,569369331173363712,negative,1.0,Bad Flight,0.6729,United,,tippykayak,,0,"Been sitting on flight 435 for an hour after landing in Newark. First no gate, then no jetway operator. Seriously!?",,2015-02-21 21:33:21 -0800,"Branford, CT",Eastern Time (US & Canada)
146,2095,569369243965362176,negative,1.0,Customer Service Issue,0.6809,United,,drr51664,,0,worst customer service experience ever. 40 minutes to get the jetway to the plane at EWR tonight. Flight 354   Disappointed,,2015-02-21 21:33:00 -0800,Central NJ,
147,2096,569368621077692417,negative,1.0,Late Flight,1.0,United,,apopnj01,,0,- not only 2 hour delay - double booked seat nit parked at wrong gate - incompetence at its finest - been waiting  for over 1 hr,,2015-02-21 21:30:32 -0800,USA,Eastern Time (US & Canada)
148,2097,569368523178270721,negative,1.0,Cancelled Flight,0.3388,United,,throthra,,0,look at the people tryn to sleep in the airport due to your shitty company not comping rooms after cxl flight,,2015-02-21 21:30:08 -0800,,
149,2098,569368286128771072,negative,1.0,Customer Service Issue,0.6735,United,,21stCenturyMom,,0,"- routing a person from Houston to Newark, NJ  and then to SFO is not acceptable.",,2015-02-21 21:29:12 -0800,,Pacific Time (US & Canada)
150,2100,569367983065137152,negative,0.67,Can't Tell,0.67,United,,WM_j_MW,,0,"Freakin\""",,2015-02-21 21:28:00 -0800,"Wake Forest, NC",Eastern Time (US & Canada)
151,2102,569367682811715585,negative,0.6554,Can't Tell,0.6554,United,,WM_j_MW,,0,Suck,,2015-02-21 21:26:48 -0800,"Wake Forest, NC",Eastern Time (US & Canada)
152,2103,569366968446246912,negative,1.0,Late Flight,0.6863,United,,WM_j_MW,,0,25 minute hold is 1 hr. 25 min.,,2015-02-21 21:23:58 -0800,"Wake Forest, NC",Eastern Time (US & Canada)
153,2104,569366889719304192,negative,1.0,Can't Tell,1.0,United,,Boards707,,0,20 yrs of flying Continental/united exclusively I get why everyone hates you - fl1289sfo/EWR,,2015-02-21 21:23:39 -0800,"Belmar, NJ",Eastern Time (US & Canada)
154,2106,569366184904122369,negative,1.0,Customer Service Issue,1.0,United,,alexisniicole25,,0,I'm still trying to get things worked out and you have yet to respond back.,,2015-02-21 21:20:51 -0800,,
155,2107,569366138963959808,negative,1.0,Flight Booking Problems,0.6509,United,,worldknits,,0,"screwed up our reservation- they assigned a new # to just one of us & when they changed our flight, only changed the original",,2015-02-21 21:20:40 -0800,"Fredericksburg, VA",Eastern Time (US & Canada)
156,2108,569365692618661888,negative,1.0,Customer Service Issue,1.0,United,,WM_j_MW,,0,25 min hold has now progressed to over an hour...919-675-0985,,2015-02-21 21:18:54 -0800,"Wake Forest, NC",Eastern Time (US & Canada)
157,2109,569365278963798017,negative,1.0,Can't Tell,1.0,United,,WM_j_MW,,0,YOU SUCK!,,2015-02-21 21:17:15 -0800,"Wake Forest, NC",Eastern Time (US & Canada)
158,2110,569364927191719937,negative,0.7087,Can't Tell,0.3707,United,,_BenHoffman_,,0,"yo, you need a new website really badly. This day and age...",,2015-02-21 21:15:51 -0800,"Venice, CA",Central Time (US & Canada)
159,2112,569364374755930112,negative,1.0,Late Flight,1.0,United,,Blondiemcl6,,0,how can u not have gate ready or gate agent for going on hour two,,2015-02-21 21:13:39 -0800,somerville nj,Central Time (US & Canada)
160,2113,569363796113764352,negative,0.6809,Bad Flight,0.3723,United,,jackiehoglund,,0,just DM'd,,2015-02-21 21:11:21 -0800,"Boston, MA",Quito
161,2114,569363354428567552,negative,1.0,Flight Booking Problems,0.6306,United,,kreespa,,1,had a different fiasco on my outward trip and was rebooked on to qantas lax-Syd. No FF miles show up in my account for that :(,,2015-02-21 21:09:36 -0800,Little Rhody,Eastern Time (US & Canada)
162,2116,569363188120207360,negative,1.0,Customer Service Issue,1.0,United,,Fader_Jockey,,0,it would be great to get a callback from the agent that disconnected me trying to put me on hold after waiting to connectfor 60+min,,2015-02-21 21:08:56 -0800,"Chicago, IL",Central Time (US & Canada)
163,2117,569363173817643009,negative,1.0,Late Flight,0.7008,United,,Blondiemcl6,,0,"not a good day to fly u, two delayed flights still on plane at Ewr waiting over 1,5 hours for gate get to gate no gate agent.",,2015-02-21 21:08:53 -0800,somerville nj,Central Time (US & Canada)
164,2119,569359780491476992,negative,1.0,Lost Luggage,1.0,United,,mjfredricks259,,0,"my luggage is set to go to DCA however, I am rerouted to Dulles. Currently in NOLO however bags are in Houston. Can you fix this?",,2015-02-21 20:55:24 -0800,,
165,2121,569357781402308608,negative,1.0,Customer Service Issue,0.6727,United,,hannahcbeck,,1,I'm extremely disappointed w my service for this trip as a   Explorer Card holder.,"[34.99254864, -80.92841859]",2015-02-21 20:47:27 -0800,"Hoboken, NJ",Eastern Time (US & Canada)
166,2122,569357497871437824,negative,1.0,Customer Service Issue,0.6552,United,,throthra,,0,I hope your corporate office is ready to deal with the rage created by your shitty service and bullshit pilots.,,2015-02-21 20:46:20 -0800,,
167,2124,569353669738688512,negative,1.0,Lost Luggage,1.0,United,,Soniascrocchi15,,1,i will never fly with you again. i went on vacation this week and you lost my bags both ways. now i have no clothes. thankyou,,2015-02-21 20:31:07 -0800,,
168,2125,569352559598682112,negative,1.0,Customer Service Issue,0.653,United,,kevinforgoogle,,1,sadly this wasnt just due to mother nature investigate this incident and your employees at sfo. Terrible customer experience,,2015-02-21 20:26:42 -0800,"San Francisco, CA",
169,2126,569351147930169344,negative,1.0,Late Flight,1.0,United,,kevinforgoogle,,0,flight ua90 is taking off now after 1750 was delayed over 4 hrs 30 passengers to miss their flight to tel aviv,,2015-02-21 20:21:06 -0800,"San Francisco, CA",
170,2127,569350924633812992,negative,1.0,Bad Flight,0.3667,United,,kevinforgoogle,,0,30 of us on flight 1750 trying to get to tel aviv that is trying to take off right now with out us so cruel. Next flight is 350pm,,2015-02-21 20:20:13 -0800,"San Francisco, CA",
171,2128,569349932131487746,negative,0.6774,Late Flight,0.3763,United,,kreespa,,0,"considering I'm now stuck in Newark with virtually sleep in 30+ hours, I doubt it :/ hope car rentals are available",,2015-02-21 20:16:16 -0800,Little Rhody,Eastern Time (US & Canada)
172,2132,569346420139905024,negative,1.0,Customer Service Issue,1.0,United,,ambersings,,0,Airline SUCKS! Customer Service SUCKS! NO courtesy! Incompetent - passengers do NOT matter- Bet the CEO is just doing fine though!,,2015-02-21 20:02:19 -0800,New York,Pacific Time (US & Canada)
173,2133,569345701487906818,negative,0.6809,Cancelled Flight,0.6809,United,,kimbatronic,,0,do you expect to Cancelled Flight flights out of  tomorrow morning given the storm?,,2015-02-21 19:59:27 -0800,San Francisco,Pacific Time (US & Canada)
174,2134,569344598482546690,negative,1.0,Customer Service Issue,1.0,United,,ralonG2013,,0,also ran out of water and refused service,,2015-02-21 19:55:04 -0800,just living the dream ,
175,2136,569343186046332928,negative,0.6779999999999999,Bad Flight,0.3522,United,,tech_henrywong,,0,Can you increase the legroom? : How airlines compare  via,,2015-02-21 19:49:28 -0800,Greater Seattle Area,Pacific Time (US & Canada)
176,2137,569342888615620609,negative,1.0,Flight Booking Problems,0.6809,United,,independentid,,0,"on a 4 seg flt yvr to zurich, why would you credit all miles and but only 2 segs on full fare?",,2015-02-21 19:48:17 -0800,"Vancouver, Canada",Pacific Time (US & Canada)
177,2139,569342220534288384,negative,1.0,Bad Flight,0.6303,United,,ScottyNeuman,,1,6377 and now they sent our green tagged bags to the luggage carousel. It's been one mess up after another. Bad day,,2015-02-21 19:45:37 -0800,"Montana, God's country
",Pacific Time (US & Canada)
178,2140,569341769114128386,negative,1.0,Flight Attendant Complaints,0.6666,United,,suntoshi,,0,the lounge tells us they have no pillows for my grandma as one of the ladies opens the closet and I see 2 right there.,,2015-02-21 19:43:50 -0800,"Bedford, Nh",Eastern Time (US & Canada)
179,2141,569340749466226688,negative,1.0,Late Flight,0.6787,United,,mesapuyo,,0,the drunk guy you threw out of flight UA936 4hrs ago is better off than the rest of us held up for 5hrs in the plane without food.,,2015-02-21 19:39:47 -0800,Washington-Vancouver-Medellín,
180,2142,569340645023698944,negative,1.0,Late Flight,0.6783,United,,Chunkingtonchad,,0,"sitting in Denver airport waiting for a plane to be refueled. For an hour and a half! Hurry the fuck up United, you fucking retards",,2015-02-21 19:39:22 -0800,,
181,2144,569340120790233089,negative,1.0,Bad Flight,0.6373,United,,MMMarketing2014,,0,I'm rebooked on a flight tomorrow even though I had 1st class seat orig I have a lousy coach seat,,2015-02-21 19:37:17 -0800,#Westford #marketing ,
182,2145,569339467615506435,negative,1.0,Flight Attendant Complaints,0.6334,United,,MMMarketing2014,,1,well this one missed the mark.  She was in a snit from the minute I stepped up to the counter,,2015-02-21 19:34:41 -0800,#Westford #marketing ,
183,2147,569339072805797888,negative,1.0,Flight Attendant Complaints,0.6568,United,,D4Duskes,,0,who compensates is for the delays caused by the fact that you don't have enough flight attendants??,,2015-02-21 19:33:07 -0800,Montreal,Eastern Time (US & Canada)
184,2148,569338724787593216,negative,1.0,Late Flight,1.0,United,,mesapuyo,,0,we've been seating for 5hrs inside flight UA936 at  delayed. We've only been offered water & cookies in business class.,"[38.95801195, -77.44365722]",2015-02-21 19:31:44 -0800,Washington-Vancouver-Medellín,
185,2149,569338441172983809,negative,1.0,Can't Tell,0.6809,United,,MattySags,,0,please get me off this plane,,2015-02-21 19:30:36 -0800,"New York, NY",
186,2152,569337969233887232,negative,1.0,Can't Tell,0.6526,United,,jackiehoglund,,0,have since dropped to 2 layovers but still not acceptable.,,2015-02-21 19:28:44 -0800,"Boston, MA",Quito
187,2153,569337916872220673,negative,1.0,Bad Flight,0.6846,United,,jackiehoglund,,0,our 1 layover itinerary was swapped for a 3 layover itinerary - really?!?,,2015-02-21 19:28:31 -0800,"Boston, MA",Quito
188,2154,569337916125798401,negative,1.0,Late Flight,1.0,United,,mesapuyo,,0,"your app says flight UA936 to  departed 2:45hrs Late Flight, but 5 hours Late Flightr we are still seating inside the plane in","[38.93770157, -77.4551004]",2015-02-21 19:28:31 -0800,Washington-Vancouver-Medellín,
189,2155,569337830184345601,negative,1.0,Late Flight,0.3441,United,,jackiehoglund,,0,not completely.  Our flight was changed in July but we never received notification.,,2015-02-21 19:28:11 -0800,"Boston, MA",Quito
190,2157,569336402401472512,negative,0.6988,Cancelled Flight,0.3695,United,,Colettod,,0,Wife and I have two new destinations and I'm stuck in DC until Monday with no bags,,2015-02-21 19:22:30 -0800,"Ottawa, ON",Eastern Time (US & Canada)
